date,open,high,low,close,volume
2024-01-02T21:13:00Z,185.63,185.63,185.59,185.6183,2846
2024-01-02T21:14:00Z,185.57,185.59,185.5699,185.59,2087
2024-01-02T21:15:00Z,185.6,185.6,185.52,185.52,4368
2024-01-02T21:16:00Z,185.55,185.66,185.54,185.62,6357
2024-01-02T21:17:00Z,185.61,185.61,185.6,185.6,906
2024-01-02T21:18:00Z,185.5701,185.5701,185.56,185.56,1418
2024-01-02T21:19:00Z,185.55,185.56,185.54,185.55,2298
2024-01-02T21:20:00Z,185.64,185.64,185.54,185.56,4378
2024-01-02T21:21:00Z,185.55,185.57,185.55,185.55,2746
2024-01-02T21:22:00Z,185.56,185.56,185.54,185.55,5576
2024-01-02T21:23:00Z,185.55,185.56,185.52,185.5205,1688
2024-01-02T21:24:00Z,185.5202,185.5202,185.5202,185.5202,1205
2024-01-02T21:25:00Z,185.55,185.55,185.53,185.53,2352
2024-01-02T21:26:00Z,185.54,185.54,185.52,185.52,5906
2024-01-02T21:27:00Z,185.53,185.55,185.53,185.55,1339
2024-01-02T21:28:00Z,185.56,185.58,185.53,185.54,4392
2024-01-02T21:29:00Z,185.54,185.54,185.4579,185.47,3892
2024-01-02T21:31:00Z,185.47,185.64,185.47,185.48,87266
2024-01-02T21:32:00Z,185.49,185.5,185.49,185.5,1289
2024-01-02T21:33:00Z,185.48,185.49,185.46,185.47,2325
2024-01-02T21:34:00Z,185.46,185.46,185.46,185.46,480
2024-01-02T21:35:00Z,185.49,185.49,185.47,185.47,469
2024-01-02T21:36:00Z,185.46,185.46,185.46,185.46,261
2024-01-02T21:37:00Z,185.46,185.46,185.46,185.46,546
2024-01-02T21:38:00Z,185.48,185.6,185.47,185.52,8347
2024-01-02T21:39:00Z,185.53,185.56,185.53,185.53,1031
2024-01-02T21:40:00Z,185.53,185.58,185.53,185.53,2199
2024-01-02T21:41:00Z,185.53,185.5431,185.52,185.5431,1112
2024-01-02T21:42:00Z,185.55,185.55,185.54,185.55,994
2024-01-02T21:43:00Z,185.54,185.54,185.53,185.53,1035
2024-01-02T21:44:00Z,185.57,185.57,185.56,185.56,587
2024-01-02T21:45:00Z,185.5311,185.5311,185.5311,185.5311,981
2024-01-02T21:46:00Z,185.5303,185.56,185.5303,185.56,761
2024-01-02T21:48:00Z,185.56,185.64,185.56,185.64,145820
2024-01-02T21:49:00Z,185.54,185.55,185.52,185.5384,1079
2024-01-02T21:50:00Z,185.53,185.53,185.53,185.53,409
2024-01-02T21:51:00Z,185.52,185.52,185.42,185.44,7063
2024-01-02T21:52:00Z,185.44,185.64,185.44,185.64,54359
2024-01-02T21:53:00Z,185.48,185.48,185.48,185.48,565
2024-01-02T21:54:00Z,185.43,185.43,185.43,185.43,4869
2024-01-02T21:55:00Z,185.43,185.43,185.42,185.4202,132576
2024-01-02T21:56:00Z,185.43,185.51,185.43,185.45,3967
2024-01-02T21:57:00Z,185.43,185.55,185.43,185.48,360804
2024-01-02T21:58:00Z,185.51,185.52,185.48,185.48,1836
2024-01-02T21:59:00Z,185.4995,185.4995,185.43,185.43,696
2024-01-02T22:00:00Z,185.43,185.49,185.43,185.44,2436
2024-01-02T22:01:00Z,185.45,185.51,185.45,185.48,3589
2024-01-02T22:02:00Z,185.48,185.48,185.44,185.44,2080
2024-01-02T22:03:00Z,185.44,185.44,185.42,185.42,3279
2024-01-02T22:04:00Z,185.45,185.49,185.41,185.45,4500
2024-01-02T22:05:00Z,185.45,185.45,185.43,185.43,937
2024-01-02T22:06:00Z,185.43,185.47,185.43,185.45,2000
2024-01-02T22:07:00Z,185.4101,185.4101,185.4101,185.4101,809
2024-01-02T22:08:00Z,185.4293,185.4293,185.4,185.4,1735
2024-01-02T22:09:00Z,185.41,185.44,185.41,185.41,2535
2024-01-02T22:10:00Z,185.411,185.411,185.41,185.41,1601
2024-01-02T22:11:00Z,185.4,185.4069,185.37,185.39,2156
2024-01-02T22:12:00Z,185.3822,185.39,185.3822,185.39,910
2024-01-02T22:13:00Z,185.39,185.39,185.38,185.38,987
2024-01-02T22:14:00Z,185.37,185.37,185.37,185.37,1274
2024-01-02T22:15:00Z,185.35,185.35,185.35,185.35,532
2024-01-02T22:16:00Z,185.37,185.37,185.3699,185.3699,481
2024-01-02T22:18:00Z,185.35,185.3646,185.35,185.3646,959
2024-01-02T22:19:00Z,185.36,185.36,185.35,185.35,485
2024-01-02T22:20:00Z,185.33,185.33,185.33,185.33,377
2024-01-02T22:21:00Z,185.36,185.41,185.36,185.41,3004
2024-01-02T22:22:00Z,185.35,185.35,185.33,185.33,1231
2024-01-02T22:23:00Z,185.32,185.3209,185.3,185.3209,2479
2024-01-02T22:24:00Z,185.32,185.33,185.32,185.33,593
2024-01-02T22:25:00Z,185.34,185.35,185.33,185.35,1376
2024-01-02T22:26:00Z,185.34,185.38,185.34,185.38,2241
2024-01-02T22:27:00Z,185.35,185.37,185.35,185.37,447
2024-01-02T22:28:00Z,185.38,185.38,185.38,185.38,305
2024-01-02T22:29:00Z,185.3799,185.3799,185.35,185.36,975
2024-01-02T22:30:00Z,185.35,185.36,185.35,185.35,2687
2024-01-02T22:31:00Z,185.38,185.64,185.38,185.64,23188
2024-01-02T22:32:00Z,185.35,185.38,185.35,185.35,1715
2024-01-02T22:33:00Z,185.38,185.38,185.38,185.38,1617002
2024-01-02T22:35:00Z,185.42,185.43,185.41,185.41,1550
2024-01-02T22:36:00Z,185.4,185.4,185.3801,185.3816,748
2024-01-02T22:37:00Z,185.38,185.38,185.38,185.38,631
2024-01-02T22:38:00Z,185.44,185.44,185.43,185.43,536
2024-01-02T22:39:00Z,185.43,185.43,185.43,185.43,788
2024-01-02T22:40:00Z,185.44,185.44,185.44,185.44,506
2024-01-02T22:41:00Z,185.42,185.43,185.42,185.43,378
2024-01-02T22:42:00Z,185.44,185.46,185.43,185.46,2674
2024-01-02T22:43:00Z,185.45,185.45,185.45,185.45,340
2024-01-02T22:45:00Z,185.45,185.45,185.45,185.45,826
2024-01-02T22:46:00Z,185.46,185.46,185.46,185.46,636
2024-01-02T22:47:00Z,185.45,185.45,185.45,185.45,245
2024-01-02T22:49:00Z,185.4796,185.55,185.45,185.54,3770
2024-01-02T22:50:00Z,185.5,185.5,185.5,185.5,557
2024-01-02T22:51:00Z,185.5,185.55,185.5,185.55,1200
2024-01-02T22:52:00Z,185.45,185.55,185.45,185.45,974
2024-01-02T22:53:00Z,185.45,185.45,185.45,185.45,902
2024-01-02T22:54:00Z,185.45,185.45,185.45,185.45,646
2024-01-02T22:55:00Z,185.45,185.45,185.45,185.45,1152
2024-01-02T22:56:00Z,185.46,185.47,185.46,185.47,726
2024-01-02T22:57:00Z,185.46,185.5,185.46,185.5,1674
2024-01-02T22:58:00Z,185.5,185.5,185.5,185.5,1168
2024-01-02T22:59:00Z,185.5,185.57,185.5,185.57,1668
2024-01-02T23:00:00Z,185.58,185.6,185.52,185.52,7700
2024-01-02T23:01:00Z,185.51,185.51,185.5,185.5,689
2024-01-02T23:02:00Z,185.5,185.5,185.5,185.5,363
2024-01-02T23:04:00Z,185.55,185.55,185.55,185.55,379
2024-01-02T23:07:00Z,185.53,185.53,185.53,185.53,266
2024-01-02T23:08:00Z,185.53,185.53,185.53,185.53,2144
2024-01-02T23:10:00Z,185.53,185.53,185.53,185.53,690
2024-01-02T23:11:00Z,185.53,185.535,185.5,185.535,11984
2024-01-02T23:12:00Z,185.54,185.54,185.52,185.54,691
2024-01-02T23:13:00Z,185.52,185.52,185.52,185.52,1658
2024-01-02T23:14:00Z,185.53,185.53,185.5201,185.5201,1054
2024-01-02T23:15:00Z,185.54,185.54,185.52,185.52,1186
2024-01-02T23:17:00Z,185.52,185.52,185.52,185.52,1357
2024-01-02T23:18:00Z,185.52,185.52,185.5,185.5,1934
2024-01-02T23:20:00Z,185.51,185.51,185.4,185.4,786
2024-01-02T23:21:00Z,185.45,185.45,185.42,185.42,2253
2024-01-02T23:22:00Z,185.41,185.41,185.4,185.4,1435
2024-01-02T23:23:00Z,185.38,185.38,185.38,185.38,673
2024-01-02T23:24:00Z,185.35,185.35,185.34,185.34,1401
2024-01-02T23:25:00Z,185.36,185.36,185.36,185.36,1170
2024-01-02T23:26:00Z,185.39,185.39,185.35,185.35,1412
2024-01-02T23:27:00Z,185.3501,185.4,185.3501,185.4,686
2024-01-02T23:28:00Z,185.36,185.36,185.36,185.36,671
2024-01-02T23:29:00Z,185.36,185.36,185.36,185.36,473
2024-01-02T23:32:00Z,185.37,185.37,185.34,185.34,1076
2024-01-02T23:34:00Z,185.3699,185.3699,185.3699,185.3699,698
2024-01-02T23:35:00Z,185.3699,185.37,185.3699,185.37,2171
2024-01-02T23:36:00Z,185.35,185.35,185.35,185.35,184
2024-01-02T23:37:00Z,185.36,185.36,185.36,185.36,767
2024-01-02T23:38:00Z,185.36,185.36,185.36,185.36,336
2024-01-02T23:39:00Z,185.34,185.34,185.34,185.34,319
2024-01-02T23:41:00Z,185.34,185.34,185.32,185.32,1298
2024-01-02T23:43:00Z,185.35,185.35,185.31,185.32,2065
2024-01-02T23:44:00Z,185.32,185.36,185.32,185.36,1399
2024-01-02T23:45:00Z,185.36,185.36,185.3132,185.3132,709
2024-01-02T23:46:00Z,185.31,185.31,185.31,185.31,636
2024-01-02T23:47:00Z,185.31,185.3376,185.3,185.3,1984
2024-01-02T23:48:00Z,185.3292,185.33,185.3292,185.33,1004
2024-01-02T23:49:00Z,185.3,185.3,185.29,185.2999,768
2024-01-02T23:51:00Z,185.27,185.27,185.26,185.26,491
2024-01-02T23:52:00Z,185.27,185.27,185.26,185.26,1388
2024-01-02T23:53:00Z,185.2501,185.26,185.2501,185.26,366
2024-01-02T23:54:00Z,185.25,185.25,185.25,185.25,521
2024-01-02T23:55:00Z,185.22,185.29,185.22,185.29,3191
2024-01-02T23:56:00Z,185.3,185.35,185.3,185.3,4427
2024-01-02T23:57:00Z,185.3025,185.3025,185.3,185.3,712
2024-01-02T23:58:00Z,185.3,185.3,185.3,185.3,1075
2024-01-02T23:59:00Z,185.3081,185.3081,185.3081,185.3081,533
2024-01-03T00:00:00Z,185.31,185.31,185.31,185.31,1045
2024-01-03T00:01:00Z,185.29,185.29,185.29,185.29,283
2024-01-03T00:02:00Z,185.29,185.29,185.29,185.29,381
2024-01-03T00:04:00Z,185.26,185.26,185.26,185.26,650
2024-01-03T00:06:00Z,185.24,185.24,185.24,185.24,982
2024-01-03T00:07:00Z,185.24,185.24,185.24,185.24,2718
2024-01-03T00:08:00Z,185.22,185.22,185.22,185.22,712
2024-01-03T00:09:00Z,185.15,185.23,185.15,185.23,1087
2024-01-03T00:10:00Z,185.2,185.24,185.2,185.2,1162
2024-01-03T00:11:00Z,185.2,185.2,185.2,185.2,350
2024-01-03T00:12:00Z,185.18,185.18,185.18,185.18,736
2024-01-03T00:13:00Z,185.23,185.24,185.23,185.24,1128
2024-01-03T00:14:00Z,185.2388,185.24,185.2388,185.24,1151
2024-01-03T00:15:00Z,185.2,185.25,185.19,185.25,1873
2024-01-03T00:16:00Z,185.23,185.23,185.23,185.23,381
2024-01-03T00:17:00Z,185.25,185.26,185.25,185.26,1539
2024-01-03T00:18:00Z,185.28,185.28,185.28,185.28,272
2024-01-03T00:19:00Z,185.29,185.29,185.26,185.26,2176
2024-01-03T00:20:00Z,185.29,185.3,185.29,185.3,1832
2024-01-03T00:21:00Z,185.29,185.29,185.23,185.23,3573
2024-01-03T00:22:00Z,185.21,185.21,185.2,185.2,1073
2024-01-03T00:23:00Z,185.2,185.2491,185.2,185.2491,689
2024-01-03T00:26:00Z,185.2,185.25,185.2,185.25,1587
2024-01-03T00:27:00Z,185.2,185.3,185.2,185.3,2058
2024-01-03T00:28:00Z,185.25,185.25,185.25,185.25,794
2024-01-03T00:29:00Z,185.22,185.22,185.21,185.21,2098
2024-01-03T00:30:00Z,185.2,185.2,185.2,185.2,1758
2024-01-03T00:31:00Z,185.18,185.21,185.18,185.2,631
2024-01-03T00:32:00Z,185.23,185.23,185.2,185.2,520
2024-01-03T00:33:00Z,185.18,185.18,185.18,185.18,784
2024-01-03T00:35:00Z,185.2,185.24,185.2,185.24,710
2024-01-03T00:36:00Z,185.26,185.26,185.26,185.26,927
2024-01-03T00:37:00Z,185.27,185.27,185.27,185.27,475
2024-01-03T00:40:00Z,185.27,185.27,185.24,185.24,887
2024-01-03T00:42:00Z,185.2,185.26,185.2,185.2,1144
2024-01-03T00:45:00Z,185.2,185.25,185.2,185.25,686
2024-01-03T00:46:00Z,185.28,185.28,185.28,185.28,523
2024-01-03T00:47:00Z,185.25,185.25,185.21,185.22,940
2024-01-03T00:48:00Z,185.21,185.21,185.21,185.21,1526
2024-01-03T00:49:00Z,185.21,185.21,185.21,185.21,165
2024-01-03T00:50:00Z,185.2101,185.2101,185.2101,185.2101,1066
2024-01-03T00:51:00Z,185.21,185.21,185.21,185.21,335
2024-01-03T00:52:00Z,185.25,185.25,185.21,185.22,2145
2024-01-03T00:53:00Z,185.24,185.24,185.22,185.2399,1393
2024-01-03T00:54:00Z,185.24,185.24,185.24,185.24,344
2024-01-03T00:55:00Z,185.24,185.27,185.24,185.27,1214
2024-01-03T00:56:00Z,185.28,185.28,185.23,185.23,1048
2024-01-03T00:57:00Z,185.23,185.23,185.23,185.23,1389
2024-01-03T00:58:00Z,185.25,185.25,185.25,185.25,1004
2024-01-03T00:59:00Z,185.21,185.21,185.2,185.2,3511
2024-01-03T09:00:00Z,185,185,185,185,2842
2024-01-03T09:01:00Z,184.9,184.9,184.9,184.9,1881
2024-01-03T09:02:00Z,184.98,184.98,184.98,184.98,721
2024-01-03T09:03:00Z,184.95,184.95,184.9,184.9,2861
2024-01-03T09:06:00Z,184.85,184.85,184.85,184.85,1092
2024-01-03T09:07:00Z,184.86,184.86,184.84,184.84,596
2024-01-03T09:08:00Z,184.73,184.85,184.73,184.85,2035
2024-01-03T09:09:00Z,184.88,184.88,184.88,184.88,680
2024-01-03T09:10:00Z,184.87,184.88,184.87,184.88,747
2024-01-03T09:11:00Z,184.99,184.99,184.99,184.99,1765
2024-01-03T09:13:00Z,184.87,184.87,184.87,184.87,441
2024-01-03T09:14:00Z,184.87,184.87,184.87,184.87,492
2024-01-03T09:16:00Z,184.93,184.93,184.93,184.93,552
2024-01-03T09:17:00Z,184.94,184.94,184.94,184.94,564
2024-01-03T09:18:00Z,184.86,184.86,184.86,184.86,1279
2024-01-03T09:20:00Z,184.9,184.93,184.9,184.93,815
2024-01-03T09:21:00Z,184.89,184.92,184.89,184.92,644
2024-01-03T09:22:00Z,184.91,184.91,184.91,184.91,402
2024-01-03T09:23:00Z,184.97,184.99,184.97,184.99,1005
2024-01-03T09:27:00Z,184.93,184.93,184.93,184.93,459
2024-01-03T09:29:00Z,184.92,184.92,184.92,184.92,773
2024-01-03T09:35:00Z,184.86,184.88,184.86,184.88,730
2024-01-03T09:37:00Z,184.9,184.9,184.9,184.9,737
2024-01-03T09:40:00Z,184.88,184.88,184.84,184.85,767
2024-01-03T09:42:00Z,184.8,184.8,184.79,184.79,659
2024-01-03T09:47:00Z,184.76,184.76,184.76,184.76,446
2024-01-03T09:54:00Z,184.72,184.72,184.72,184.72,402
2024-01-03T09:59:00Z,184.72,184.72,184.72,184.72,937
2024-01-03T10:01:00Z,184.67,184.67,184.67,184.67,721
2024-01-03T10:03:00Z,184.68,184.68,184.68,184.68,200
2024-01-03T10:05:00Z,184.72,184.72,184.72,184.72,559
2024-01-03T10:07:00Z,184.73,184.79,184.73,184.79,1692
2024-01-03T10:11:00Z,184.77,184.79,184.77,184.79,558
2024-01-03T10:13:00Z,184.79,184.8,184.79,184.8,3982
2024-01-03T10:15:00Z,184.8,184.8,184.8,184.8,291
2024-01-03T10:17:00Z,184.79,184.79,184.79,184.79,732
2024-01-03T10:20:00Z,184.78,184.81,184.78,184.81,739
2024-01-03T10:23:00Z,184.77,184.77,184.77,184.77,724
2024-01-03T10:27:00Z,184.7,184.7,184.7,184.7,1128
2024-01-03T10:31:00Z,184.69,184.7,184.69,184.7,692
2024-01-03T10:38:00Z,184.71,184.71,184.71,184.71,203
2024-01-03T10:40:00Z,184.77,184.77,184.77,184.77,412
2024-01-03T10:41:00Z,184.8,184.8,184.8,184.8,564
2024-01-03T10:48:00Z,184.83,184.83,184.83,184.83,672
2024-01-03T10:49:00Z,184.83,184.83,184.8,184.8,2351
2024-01-03T10:52:00Z,184.82,184.82,184.82,184.82,522
2024-01-03T10:56:00Z,184.73,184.73,184.73,184.73,803
2024-01-03T11:01:00Z,184.8,184.8,184.8,184.8,196
2024-01-03T11:09:00Z,184.83,184.83,184.82,184.82,378
2024-01-03T11:24:00Z,184.74,184.74,184.74,184.74,855
2024-01-03T11:29:00Z,184.7,184.7,184.7,184.7,250
2024-01-03T11:30:00Z,184.66,184.66,184.66,184.66,900
2024-01-03T11:32:00Z,184.76,184.76,184.76,184.76,2249
2024-01-03T11:36:00Z,184.75,184.75,184.75,184.75,4426
2024-01-03T11:38:00Z,184.71,184.72,184.71,184.72,371
2024-01-03T11:39:00Z,184.72,184.72,184.72,184.72,981
2024-01-03T11:42:00Z,184.75,184.76,184.75,184.76,925
2024-01-03T11:43:00Z,184.75,184.75,184.75,184.75,122
2024-01-03T11:45:00Z,184.78,184.78,184.78,184.78,1579
2024-01-03T11:46:00Z,184.78,184.78,184.78,184.78,346
2024-01-03T11:52:00Z,184.85,184.85,184.85,184.85,1769
2024-01-03T11:54:00Z,184.9,184.9,184.9,184.9,1347
2024-01-03T11:55:00Z,184.9,184.9,184.9,184.9,1399
2024-01-03T11:56:00Z,184.91,184.99,184.91,184.99,1457
2024-01-03T11:58:00Z,184.99,185,184.99,185,740
2024-01-03T11:59:00Z,184.99,185,184.99,185,1090
2024-01-03T12:00:00Z,184.95,184.99,184.95,184.98,2793
2024-01-03T12:01:00Z,184.95,184.95,184.95,184.95,1442
2024-01-03T12:03:00Z,184.91,184.91,184.9,184.9,1621
2024-01-03T12:04:00Z,184.89,184.89,184.88,184.88,1209
2024-01-03T12:05:00Z,184.87,184.9,184.87,184.9,1621
2024-01-03T12:07:00Z,184.84,184.87,184.84,184.87,1585
2024-01-03T12:10:00Z,184.94,184.95,184.94,184.95,2430
2024-01-03T12:13:00Z,184.89,184.89,184.89,184.89,763
2024-01-03T12:14:00Z,184.9,184.9,184.9,184.9,498
2024-01-03T12:15:00Z,184.86,184.86,184.86,184.86,728
2024-01-03T12:16:00Z,184.84,184.84,184.84,184.84,641
2024-01-03T12:17:00Z,184.87,184.87,184.87,184.87,554
2024-01-03T12:19:00Z,184.9,184.9,184.9,184.9,352
2024-01-03T12:20:00Z,184.88,184.88,184.87,184.87,799
2024-01-03T12:21:00Z,184.87,184.87,184.87,184.87,1545
2024-01-03T12:22:00Z,184.81,184.81,184.81,184.81,391
2024-01-03T12:23:00Z,184.81,184.81,184.75,184.75,4158
2024-01-03T12:24:00Z,184.75,184.75,184.72,184.72,1761
2024-01-03T12:25:00Z,184.67,184.67,184.66,184.66,2289
2024-01-03T12:26:00Z,184.64,184.64,184.58,184.6,3855
2024-01-03T12:27:00Z,184.61,184.61,184.6,184.6,2144
2024-01-03T12:28:00Z,184.6,184.67,184.6,184.67,1649
2024-01-03T12:30:00Z,184.61,184.61,184.56,184.56,3975
2024-01-03T12:31:00Z,184.56,184.56,184.52,184.52,3557
2024-01-03T12:32:00Z,184.52,184.55,184.52,184.55,973
2024-01-03T12:33:00Z,184.5,184.55,184.5,184.52,1318
2024-01-03T12:34:00Z,184.55,184.55,184.5,184.55,3110
2024-01-03T12:35:00Z,184.5,184.5,184.5,184.5,4337
2024-01-03T12:38:00Z,184.56,184.56,184.56,184.56,595
2024-01-03T12:39:00Z,184.57,184.7,184.56,184.7,2836
2024-01-03T12:40:00Z,184.7,184.78,184.7,184.78,1754
2024-01-03T12:41:00Z,184.82,184.88,184.82,184.87,2356
2024-01-03T12:42:00Z,184.84,184.84,184.82,184.82,1437
2024-01-03T12:44:00Z,184.74,184.74,184.56,184.56,4117
2024-01-03T12:45:00Z,184.59,184.59,184.59,184.59,562
2024-01-03T12:46:00Z,184.6,184.6,184.6,184.6,372
2024-01-03T12:48:00Z,184.56,184.56,184.55,184.55,2130
2024-01-03T12:49:00Z,184.55,184.6,184.55,184.6,1893
2024-01-03T12:51:00Z,184.65,184.65,184.65,184.65,3757
2024-01-03T12:54:00Z,184.72,184.72,184.67,184.67,1529
2024-01-03T12:55:00Z,184.65,184.65,184.55,184.55,4587
2024-01-03T12:56:00Z,184.52,184.52,184.5,184.5,2796
2024-01-03T12:57:00Z,184.42,184.42,184.38,184.38,1200
2024-01-03T12:58:00Z,184.35,184.38,184.31,184.38,4012
2024-01-03T12:59:00Z,184.32,184.32,184.31,184.31,1275
2024-01-03T13:00:00Z,184.975,185.64,184.2,184.21,66907
2024-01-03T13:01:00Z,184.8007,185.5,184.24,185.5,8281
2024-01-03T13:02:00Z,184.26,185.51,184.2,184.2,14255
2024-01-03T13:03:00Z,185.2,185.2,184.27,185.06,2449
2024-01-03T13:04:00Z,184.3299,185,184.2317,184.2317,6207
2024-01-03T13:05:00Z,184.19,184.24,184.19,184.2213,2947
2024-01-03T13:06:00Z,184.28,184.28,184.2699,184.27,1714
2024-01-03T13:07:00Z,184.26,184.33,184.22,184.33,6744
2024-01-03T13:08:00Z,184.31,184.31,184.31,184.31,1928
2024-01-03T13:09:00Z,184.35,184.4,184.3016,184.3016,2396
2024-01-03T13:10:00Z,184.38,184.39,184.38,184.38,2084
2024-01-03T13:11:00Z,184.38,184.49,184.34,184.45,3948
2024-01-03T13:12:00Z,184.5,184.5,184.4,184.43,1240
2024-01-03T13:13:00Z,184.4,184.4,184.37,184.37,937
2024-01-03T13:14:00Z,184.38,184.38,184.32,184.32,3545
2024-01-03T13:15:00Z,184.3937,184.4,184.3937,184.4,1228
2024-01-03T13:16:00Z,184.4,184.56,184.4,184.4113,3034
2024-01-03T13:17:00Z,184.55,184.55,184.55,184.55,1781
2024-01-03T13:18:00Z,184.55,184.55,184.43,184.46,3489
2024-01-03T13:19:00Z,184.49,184.56,184.49,184.56,1187
2024-01-03T13:20:00Z,184.6,184.65,184.6,184.65,166961
2024-01-03T13:21:00Z,184.64,184.65,184.6,184.65,2479
2024-01-03T13:22:00Z,184.65,184.68,184.64,184.68,1241
2024-01-03T13:23:00Z,184.7,184.7,184.53,184.53,4410
2024-01-03T13:24:00Z,184.54,184.6661,184.53,184.6661,1604
2024-01-03T13:26:00Z,184.61,184.67,184.61,184.67,1192
2024-01-03T13:27:00Z,184.6499,184.66,184.64,184.64,2394
2024-01-03T13:28:00Z,184.64,184.64,184.63,184.64,1982
2024-01-03T13:29:00Z,184.63,184.63,184.63,184.63,1104
2024-01-03T13:30:00Z,184.61,184.61,184.48,184.48,5252
2024-01-03T13:31:00Z,184.54,184.5508,184.54,184.5508,1911
2024-01-03T13:32:00Z,184.55,184.55,184.5,184.55,1945
2024-01-03T13:33:00Z,184.5,184.58,184.5,184.55,3185
2024-01-03T13:34:00Z,184.58,184.6,184.58,184.6,4932
2024-01-03T13:35:00Z,184.62,184.67,184.62,184.67,2099
2024-01-03T13:36:00Z,184.66,184.71,184.66,184.7,1792
2024-01-03T13:37:00Z,184.708,184.7196,184.708,184.7196,1769
2024-01-03T13:38:00Z,184.6595,184.7,184.6595,184.7,1078
2024-01-03T13:39:00Z,184.72,184.7399,184.72,184.7399,2502
2024-01-03T13:40:00Z,184.73,184.73,184.7,184.7,1874
2024-01-03T13:41:00Z,184.7,184.7,184.7,184.7,1216
2024-01-03T13:42:00Z,184.7,184.72,184.7,184.72,1799
2024-01-03T13:43:00Z,184.72,184.75,184.72,184.75,2108
2024-01-03T13:44:00Z,184.7399,184.7399,184.72,184.72,2486
2024-01-03T13:45:00Z,184.68,184.7,184.65,184.65,2702
2024-01-03T13:47:00Z,184.6499,184.65,184.6499,184.65,936
2024-01-03T13:48:00Z,184.58,184.6,184.54,184.54,2277
2024-01-03T13:50:00Z,184.65,184.79,184.65,184.79,17913
2024-01-03T13:51:00Z,184.8,184.8,184.8,184.8,2174
2024-01-03T13:52:00Z,184.8743,184.8789,184.81,184.81,3552
2024-01-03T13:53:00Z,184.66,184.66,184.66,184.66,384
2024-01-03T13:54:00Z,184.83,184.83,184.72,184.72,900
2024-01-03T13:55:00Z,184.66,184.75,184.66,184.73,1200
2024-01-03T13:56:00Z,184.75,184.78,184.75,184.77,2073
2024-01-03T13:57:00Z,184.77,184.77,184.75,184.75,941
2024-01-03T13:58:00Z,184.71,184.74,184.65,184.74,3467
2024-01-03T13:59:00Z,184.7,184.7,184.65,184.65,1586
2024-01-03T14:00:00Z,184.68,184.68,184.66,184.68,1843
2024-01-03T14:01:00Z,184.74,184.74,184.74,184.74,1319
2024-01-03T14:02:00Z,184.79,184.8,184.65,184.65,5825
2024-01-03T14:03:00Z,184.65,184.65,184.53,184.53,5430
2024-01-03T14:04:00Z,184.53,184.54,184.47,184.5295,10107
2024-01-03T14:05:00Z,184.5,184.53,184.47,184.47,2877
2024-01-03T14:06:00Z,184.47,184.5,184.47,184.5,1440
2024-01-03T14:07:00Z,184.4797,184.48,184.47,184.48,1099
2024-01-03T14:08:00Z,184.47,184.48,184.4,184.45,10433
2024-01-03T14:09:00Z,184.44,184.47,184.43,184.43,3712
2024-01-03T14:10:00Z,184.43,184.43,184.33,184.33,1575
2024-01-03T14:11:00Z,184.33,184.38,184.21,184.25,17100
2024-01-03T14:12:00Z,184.2,184.25,184.18,184.218,15029
2024-01-03T14:13:00Z,184.18,184.18,184.1,184.15,11908
2024-01-03T14:14:00Z,184.13,184.13,184.1,184.119,6256
2024-01-03T14:15:00Z,184.1,184.1,184.02,184.02,12503
2024-01-03T14:16:00Z,184.03,184.08,184,184,16031
2024-01-03T14:17:00Z,184.05,184.12,184.05,184.12,8444
2024-01-03T14:18:00Z,184.1103,184.22,184.1103,184.22,11699
2024-01-03T14:19:00Z,184.21,184.21,184.15,184.15,2008
2024-01-03T14:20:00Z,184.22,184.25,184.2,184.25,8169
2024-01-03T14:21:00Z,184.25,184.25,184.15,184.19,9803
2024-01-03T14:22:00Z,184.16,184.17,184.02,184.02,14525
2024-01-03T14:23:00Z,184.05,184.11,184.05,184.11,1701
2024-01-03T14:24:00Z,184.09,184.11,184.02,184.08,5709
2024-01-03T14:25:00Z,184,184.02,183.5,183.7,51571
2024-01-03T14:26:00Z,183.66,183.8,183.65,183.77,16476
2024-01-03T14:27:00Z,183.71,183.78,183.65,183.69,17957
2024-01-03T14:28:00Z,183.7,184.18,183.7,184.02,24687
2024-01-03T14:29:00Z,184.03,184.3,184.02,184.3,19578
2024-01-03T14:30:00Z,184.29,184.74,183.86,184.69,1667793
2024-01-03T14:31:00Z,184.68,185.22,184.47,185.1001,492099
2024-01-03T14:32:00Z,185.1,185.33,184.93,185.26,353305
2024-01-03T14:33:00Z,185.27,185.38,185.08,185.36,295660
2024-01-03T14:34:00Z,185.365,185.6887,185.27,185.6399,497177
2024-01-03T14:35:00Z,185.63,185.88,185.49,185.86,404590
2024-01-03T14:36:00Z,185.85,185.865,185.47,185.485,333431
2024-01-03T14:37:00Z,185.49,185.49,185.17,185.37,343965
2024-01-03T14:38:00Z,185.35,185.46,185.04,185.13,288335
2024-01-03T14:39:00Z,185.124,185.21,184.95,185.03,334376
2024-01-03T14:40:00Z,185.035,185.19,184.888,184.93,277978
2024-01-03T14:41:00Z,184.93,184.98,184.71,184.8444,277465
2024-01-03T14:42:00Z,184.845,184.94,184.8,184.9199,207593
2024-01-03T14:43:00Z,184.91,184.9697,184.73,184.9697,161329
2024-01-03T14:44:00Z,184.97,184.997,184.79,184.82,175916
2024-01-03T14:45:00Z,184.82,185.1,184.8,184.955,276660
